id;name;org
2566341294;T. Kupec;Dept. of Biological Structure, University of Washington, Seattle, WA, USA, Dept. of Medical & Biological Informatics, University of Washington, Seattle, WA#TAB#
2110471373;Michael Steiner;Bulgarian Academy of Sciences,
2684059833;J. Rodney Grisham;University of Texas at Austin, Austin, TX, USA#TAB#
2078849992;K. D. Kuhnert;Department of Computer Science, University of Szeged, Hungary
2618288464;Jorge Malouf Sierra;Beijing Technology and Business University
1892952940;Alain Guigui;Motorola
2402898719;Lisa-Jane Brown;INSEAD
2254813981;Kamlesh Tiwari;Regenstrief Institute#TAB#
2093417782;Giovanni Maria Farinella;GET-Télécom ENST Paris
2098428927;Arto Mustonen;GECAD, Knowledge Engineering and Decision Support Research Group, Instituto Superior de Engenharia do Porto, Departamento de Engenharia Informatica, Porto, Portugal#TAB#
2655719536;M. Pernice;Purdue University
2719610094;Julian H. Page;Dept. of Computer Science and Technology, Tsinghua University, Beijing China
2633848202;Zhang Yan;School of Electrical Eng., ASRI, Seoul National University, 151-600, Seoul
2703939893;Setsuo Ohsuga;Warsaw University of Technology
2936236098;Katsushige Fujimoto;Massey University
2172199901;Javier Aracil;(University of Hamburg, Hamburg, Germany)
22876707;Rafael Muñoz-Salinas;Lingnan University , Hong Kong, China
2146335907;Charu C. Aggarwal;Shanghai Jiao Tong University, Shanghai,   China
2003680664;Alessandro Previti;Department of Mechanical Engineering, KAIST Daejeon, Republic of Korea
2150291205;Richard C. H. Connor;TU Berlin
2399051024;Tom A. Aurand;Eindhoven University of Technology
373088712;Nasser Tadayon;Institute of Telematics, University of Lübeck, Lübeck, Germany#TAB#
2634152224;Kevin L. Chouinard;LETI (CEA — Technologies Avancées)
2700055908;Jorge Santos;ESIEE-Paris
2425818370;M. Mufakhkharul Islam;Tallinn University of Technology
1923343747;Davide Carboni;Email: contact@sketch-it-up.com, Pittsburgh, United States of America 15219#TAB#
2224723394;Joan Lu;Machine Intelligence Research Unit, University of Edinburgh, Edinburgh, Scotland#TAB#
2120644017;Adrian Donald Benton;Pace University ,
283982527;Pierre Naubourg;LaBRI, INRIA Sud-Ouest, Talence Cedex, France
134787399;Grzegorz Dogil;"Air Force Research Laboratory;"
2020165729;Mesfin Belachew;Univ. of Bamberg
259231608;Henry N. Adorna;Department of Computer Science, University of Oxford, UK,Department of Mathematics, University of Calabria, Italy
21121672;Mohamed Nadif;NAra Institute of Science and Technology, Ikoma, Nara, Japan#TAB#
2675313194;Jesus Crespo;Faculty of Science and Engineering, Waseda Univ., Tokyo, Japan
2282255756;Yoshinori Oka;Warsaw University,
2181822159;Rahul De;Carleton University, Ottawa, Canada
2917871837;Joaquin Gracia;UQO
2424439879;Vojtěch Blažek;Institute de Geociências, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil#TAB#
2021010695;Masahiro Kurosaka;Complutense University of Madrid
2974688691;Chin Lua;University of Vaasa
2677278089;Yu Zhang;Osaka Sangyo University#TAB#
2070832539;Tatiana Jaworska;National Research Council (Italy)
2397260286;Y. C. Nuckchady;Nuremberg Institute of Technology
1006522524;Sebastià Massanet;Department of Mathematics, University of Central Florida, Orlando, FL 32816-1364, USA
2639138324;Qiaoyu Sun;Computer Science and Engineering, University of Washington, Seattle, WA
1995406097;Manjunath Kamath;Machine Learning Lab, University of Freiburg, Germany
2686485029;Wolfgang Hahn;Department of Computer Science, University of Illinois at Springfield, Springfield, IL#TAB#
396975908;Maryam Davoudpour;University of Turin
2428665111;Andrés Monzón de Cáceres;Department of Automatic Control and Information Technology, Cracow University of Technology, Cracow, Poland#TAB#
2595684962;Kassu Jilcha;National Tsing Hua University, Hsin chu, Taiwan#TAB#
1987696343;Monique Janneck;A* STAR
2121544054;Yuanrui Zhang;University of Genova
2107603943;Thomas Martin Lehmann;School of Electrical Eng., ASRI, Seoul National University, 151-600, Seoul
2115943818;Ronaldo Rodrigues Ferreira;UNIVERSITY COLLEGE, DUBLIN
1847450845;Marc Baudry;NAra Institute of Science and Technology, Ikoma, Nara, Japan#TAB#
2156592825;Pen-Chung Yew;Department of Mechanism Theory and Dynamics of Machines (IGM), RWTH Aachen University, Aachen, Germany#TAB#
2042755361;Michael Stumm;Department of Information Management, National Central University, Jhongli, Taiwan
2035760217;Shakirat O. Raji;Interactive Intelligence Group, Delft University of Technology, Delft, The Netherlands
2123478876;Jesús Barba;Lunghwa Univ. of Sci. & Technol.
2720966043;Iwona Pozniak-Koszalka;Peking University Beijing China
2233984958;Qing Guo;Universiti Malaysia Sabah
2130214165;José Correa;Motorola
2134505947;Lester W. Mackey;Hitachi, Ltd., Systems Development Laboratory, Hitachi System Plaza Shinkawasaki
2644593992;Richard J. Nowakowski;Christ University, Bangalore, India#TAB#
82418204;Sihem Ben Jouida;University of Luleå
2099871180;Edward M. Riseman;TU Ilmenau#TAB#
2293892241;Alfonso Gerevini;Applied Computational Intelligence Research Unit, The University of the West of Scotland, Scotland
1965023637;Hans-Jürgen Appelrath;Complex Adaptive System of Systems (CASoS) Engineering, Sandia National Laboratories, Albuquerque, New Mexico, USA and School of Engineering, University of New Mexico, Albuquerque, New Mexico#TAB#
2110743092;Arantza Casillas;Universidade Estácio de Sá - Rio de Janeiro.
2680774341;Guido Piero Zanetti;The Univ. of Auckland
2307100800;Orly Kremien;Technische Universität Dresden¶
2149021508;Gopal Datt Joshi;Wuhan University of Technology Wuhan Hubei China
1476131191;Neil Birkbeck;In-JeT ApS
2682135039;Thomas Wiedemann;Department of Radiology, The University of Michigan Medical Center, Ann Arbor, USA
2097695784;Grzegorz Rozenberg;University of Birmingham
2619684106;Jeffrey M. DiCarlo;Information Technologies Department, University of Huelva, Huelva, Spain
2584126060;Atanas Nikolov;Hsing Wu College, Taipei County, Taiwan, China 244#TAB#
2145988415;Ho Min Jung;"University of Angers;"
2938556837;Masumi Ishikawa;Dept. of Computer Science and Technology, Tsinghua University, Beijing China
2950769358;Mahdi Jalili-Kharaajoo;"Faculty of Electrical Engineering and Computing, University of Zagreb, Croatia;"
2027243012;Muhammad Sher;Binzhou College
2157340592;Zhaoming Yin;Department of Radiology, Hospital Clinic, Barcelona, Spain#TAB#
2150830042;Adel Torkaman Rahmani;Shinshu University
2114101466;Motoi Yamaguchi;#N##TAB##TAB##TAB##TAB# University of Liverpool#N##TAB##TAB##TAB#
128335373;Roger B. Dannenberg;University of North Texas, Denton, Texas,
224712805;Niels Nørgaard Samuelsen;Institute for Educational Technologies, CNR
2125804623;Markus Becker;Comput. Graphics, Tubingen Univ., Tubingen, Germany
2553416828;Pam Luckett;Lübeck University of Applied Sciences
2951432815;Xavier Crégut;Dept. Matemàtica Aplicada 2, Universitat Politècnica de Catalunya#TAB#
2123614648;Abeer Alwan;Dept. of Biological Structure, University of Washington, Seattle, WA#TAB#
2123652010;Henglun Sun;Liafa/Cnrs/Université Paris Diderot-Paris 7, France#TAB#
2279387292;Abdallah Mohamed;Free University of Bozen/Bolzano
2436765340;Kirk Rheinholtz;Air Force Flight Test Center, Edwards AFB
1997187732;Kris Lohmann;Istituto Auxologico Italiano
2123583348;Simon Buckingham Shum;Bioinformatics Lab, Department of Computer Science, University of Manitoba, Winnipeg, Canada
2264363730;Giuseppe Pirrò;Univ. of Tennessee, Knoxville, TN.
1929739754;Lucas Paletta;University of Arkansas at Little Rock
2402300612;Bernd Berten;Univ. of Szeged
2294121158;Nhut Tan Ho;Lunghwa Univ. of Sci. & Technol.
2151323278;Marcin Iwanowski;Institut für Biophysik, Universität Maastricht, Deutschland
662579795;Siegbert Drüe;College of Mechanical Engineering and Automation, Fuzhou University, Fujian, China#TAB#
2136680303;G. Engels;Osaka University,Toyonaka
2705821204;John M. Long;University of Kent
2642654954;Rongrong Qian;College of Computer Science and Technology, Zhejiang University, China
2182100491;Xiaodong Fu;Queensland University of Technology#TAB#
2760922973;Kandiah Sivayoganathan;university of Pretoria
2193688032;Alessandro Panconesi;Montreal, Canada
205737203;Jürgen Garloff;Shenyang Fire Research Institute
2689822891;Andrea Masini;SRI, International#TAB#
2506552118;Seok Hwan Yoon;Univ. of Houston, Houston,TX#TAB#
2487059105;Brett Davis;Centre of Excellence in Product & Automotive Design, Coventry University, Coventry, UK
2151853455;Jian Guo;Department of Industrial Design, Chang Gung University, TaoYuan, Taiwan
2159748383;Edward Glen;The Human Interface Technology Laboratory
2021900881;Dae-Seok Rho;Oregon State University.
251491610;Tanja Bänziger;Informatik E.T.H.
1229759099;Stylianos Bounanos;Bibliotheque National de France#TAB#
2120562033;Mary D. Naylor;Qingdao University
2555031547;Min-Kyu Shon;Timing Solutions, Inc., Boulder, Co#TAB#
2191218869;Dick Boland;Northeastern University, Boston,
2974020346;Günther Ruhe;Katholieke Universiteit Leuven
2245610251;S. V. Rao;University of Illinois.
2557794840;Faisal Karim Shaikh;Department of Health Administration, Tzu Chi College of Technology, Hualien, Taiwan, R.O.C
2098534400;James H. Graham;Universidade do Estado da Bahia, Bahia, Brazil#TAB#
2597164893;I. M. Ikram;Max-Planck-Institut fur Stromungsforschung,
2138118427;Cezary Zieliński;Institute of Informatics, Wrocław University of Technology, Poland#TAB#
2163181840;João Eduardo Ferreira;iTAKA Res. Grp. --Intell. Tech. for Adv. Knowl. Acq., Univ. Rovira i Virgili. Dept. of Comp. Sci. and Math., Avda. Paisos Catalans, 26. 43007 Tarragona, Catalunya, {david.isern, david.sanchez, ant ...#TAB#
2404503087;Fabian Schmidt;ENDIF University of Ferrara Ferrara, Italy
77678245;Ivan Serina;SRI, International#TAB#
2657211998;Giovanni Aloisio;SAP Research Darmstadt
2192797973;Verena Rieser;Applied Research Centre in Health & Lifestyle Interventions, Coventry University, UK
2527191110;Mustafa Battal;Coordinated Science Laboratory, University of Illinois at Urbana-Champaign, Urbana, Illinois#TAB#
2168477046;Tomasa Calvo;School of Mechanical Design and Automation Engineering, Seoul National University of Technology, 139-143, Seoul
721973866;Richard Sproat;LISTIC/Polytech'Annecy-Chambéry, University of Savoie, Annecy-le-Vieux, France#TAB#
2442354362;Ana Cristina Barros;Department of Computer Science, University of Science and Technology of China, Hefei, China
2032775676;Bartosz Krawczyk;#N##TAB##TAB##TAB##TAB# University of Liverpool#N##TAB##TAB##TAB#
2990992308;Jae Hyung Cho;Centro Nacional de Investigaciones Oncológicas (CNIO), Instituto Nacional de Bioinformática (INB-CNIO)
2114369888;K. D. Joshi;University of Augsburg, Production and Supply Chain Management
1995577019;Jonas Barklund;University of Texas at San Antonio, One UTSA Circle
152557043;Rob Gleasure;Department of Human and Artificial Intelligence System, Graduate School of Engineering, University of Fukui, Japan#TAB#
2478922083;Daniele Caso;Northeast DianLi University
55829905;Wafa Laâmari;Beijing Technology and Business University
2106285415;Sérgio Lima;Institute of Computer Science, University of Mannheim, Mannheim, Germany
2110190602;Rui A. E. Tavares;Universidade Federal de Mato Grosso, Cuiabá, MT, Brazil
2169919654;Jacob White;European Software Institute
338142338;Tibor Gyimothy;LAWSON HEALTH RESEARCH INSTITUTE
245845936;Teppo Felin;Institute of Informatics, University of Warsaw, Poland
2234438786;Lina Zhou;Univ. of Bordeaux
2105790109;Joaquim Sousa Pinto;Department of Computer Science, University of Rochester#TAB#
2097375206;Yukie Nagai;University of Tubingen
384246506;Marek Morzynski;Department of Computer Science, College of William and Mary, Williamsburg, USA VA 23187#TAB#
2209481840;Satoshi Nakamura;Chair of Information Systems IV, University of Mannheim, Mannheim, Germany#TAB#
2099762205;Daniel Rivero;Johannes Kepler Univ., Linz
2721785094;Avishai Wool;Electrical and Computer Engineering Department, University of Waterloo , Waterloo, Ontario , Canada
2194745422;Michael Anthony Bauer;The Center for Healthcare Industry Performance Studies, Columbus, U.S.A
2031569690;Christoph M. Kirsch;Visual Information Laboratory, University of Bristol, UK#TAB#
2630719127;Rekha Bhowmik;Indian institute of Science
2020733949;A. Mrhar;Tongji University
2167740186;S. Kevin Zhou;Universität Osnabrück
2119244895;Yong Yu;Barcelona Media Innovation Centre, planta, Barcelona#TAB#
2636595161;K. C. Shet;(University of Siegen)
2163270800;Tesfa Haile;Computer Vision Laboratory, ETH, Zürich, Switzerland#TAB#
2851219179;Peter C. Müller;Dept. of Cybernetics Faculty of Electrical Engineering, Czech Technical University, Prague, Czech Republic
2108607143;Ray R. Hashemi;Department of Computer Science & Engineering, BUET, Dhaka, Bangladesh
2577099462;Gina Masequesmay;NATS Ltd.
2076226297;Dirk Vermeir;University of Pisa
2195791627;Gareth J.F. Jones;Institute of Mathematics, Silesian University of Technology, Poland#TAB#
2141316474;Timothy F. Cootes;Univ. of Bamberg
2119950268;Børge Lindberg;(Norwegian University of Science and Technology)
2100026579;William R. Wright;M. M. Engineering College, M. M. University
2401277575;Fridtjof Toenniessen;Institute of Software, Chinese Academy Sciences, Beijing, China#TAB#
346909080;Dursun Delen;Knexus Research Corporation
2924286980;Yasuhiko Morimoto;Kaunas University of Technology
2719273272;R. Murillo-Garcia;Univ. of Nantes#TAB#
2167930835;António Branco;Comput. Sch., Commun. Univ. of China, Beijing, China
2120965867;Eam Khwang Teoh;Kennesaw State Univ
2005903806;Vadim Mazalov;School of Computer Science, University of Manchester, , UK
1907757999;Philippe Borianne;Hebei United Universtiy
1164270490;Carlos Cares;Department of Computer Science, Loughborough University, UK#TAB#
2695867701;Markus Lenger;Hebei University of Engineering Institute of Architecture
2081823336;Catherine Havasi;Goethe University Frankfurt
2628033030;W. J. Whiten;Pontifícal Catholic University of Rio de Janeiro#TAB#
2712440719;Liliana Favre;Ryerson University - Toronto, Canada
2143506630;Corneliu Florea;Karadeniz Technical Univ.
2142905993;Camino R. Vela;Beijing Electromechanical Engineering Institute
2700950344;Haiyan Wu;Truphone
2134798974;Ramona Lorenz;CNRS, UMR 7039, CRAN - Université de Lorraine, France#TAB#
2674092923;H. J. Holz;University of Vaasa
2120709695;Jung-Chun Liu;Cheongju University, Email: kensean@paran.com
2503948453;Han-min Huang;International Business School of Service Management
2161206522;Van-Nam Huynh;Institut de Geomàtica, Castelldefels, Spain#TAB#
2127596542;R. Scott Evans;University of Białystok
2412033115;Maryam Ayat;Instituto Politécnico de Setúbal
2659034050;Chuan-lin Wu;Scientific and Technological Research Council of Turkey
2037450901;Richard A. Mushlin;Machine Intelligence Research Unit, University of Edinburgh, Edinburgh, Scotland#TAB#
2684086883;Wayne Huang;National university of Defense Technology
2104762883;Erik Buchmann;Department of Business Information Systems , Haworth College of Business, Western Michigan University , Kalamazoo , USA
2277458669;Hans Berends;Nanjing University of Science & Technology, Nanjing, China
2426745682;Tim Morris;David J. Anderson&Associates inc.
